Order ID,Customer ID,Customer Name,Order Date,Order Time,Delivery Date,Delivery Time,Shipping Method,Delivery Status,Delivery Time (days),Product Category,Delivery Region
1544,C032,Emma Davis,2018-01-23 15:00:00,03:00:03,2018-01-28 15:00:00,18:42:37,Expedited,Delivered,18:42:37,Groceries,North America
1545,C091,Daniel King,2018-01-23 16:00:00,03:25:03,2018-01-28 16:00:00,05:14:28,Expedited,Pending,05:14:28,Clothing,Europe
1546,C084,Olivia White,2018-01-23 17:00:00,16:08:29,2018-01-24 17:00:00,14:44:53,Expedited,Delivered,14:44:53,Electronics,North America
1547,C024,Andrew Moore,2018-01-23 18:00:00,18:44:03,2018-01-27 18:00:00,04:13:52,Standard,Pending,04:13:52,Books,North America
1548,C012,James Taylor,2018-01-23 19:00:00,04:44:22,2018-01-26 19:00:00,01:22:43,Standard,Pending,01:22:43,Electronics,Europe
1549,C050,Daniel King,2018-01-23 20:00:00,15:21:36,2018-01-24 20:00:00,19:45:18,Standard,Delivered,19:45:18,Clothing,Europe
1550,C035,Tom Harris,2018-01-23 21:00:00,07:47:32,2018-01-27 21:00:00,23:19:46,Standard,Pending,23:19:46,Clothing,Asia
1551,C033,Lisa Green,2018-01-23 22:00:00,22:59:37,2018-01-24 22:00:00,19:23:16,Standard,Pending,19:23:16,Groceries,Asia
1552,C033,Lisa Green,2018-01-23 23:00:00,10:15:04,2018-01-29 23:00:00,13:54:30,Standard,Pending,13:54:30,Books,Asia
1553,C061,Mike Black,2018-01-24 00:00:00,15:06:50,2018-01-25 00:00:00,17:58:27,Expedited,Delivered,17:58:27,Home & Kitchen,Europe
1554,C051,Lisa Green,2018-01-24 01:00:00,00:08:17,2018-01-29 01:00:00,21:55:58,Expedited,Pending,21:55:58,Clothing,Europe
1555,C043,Sophia Scott,2018-01-24 02:00:00,12:57:46,2018-01-28 02:00:00,04:53:43,Standard,Pending,04:53:43,Books,North America
1556,C012,Mark Lee,2018-01-24 03:00:00,02:23:27,2018-01-27 03:00:00,09:07:37,Expedited,Delivered,09:07:37,Electronics,Asia
1557,C067,Olivia White,2018-01-24 04:00:00,09:08:12,2018-01-27 04:00:00,14:11:56,Expedited,Delivered,14:11:56,Groceries,North America
1558,C065,Mark Lee,2018-01-24 05:00:00,15:34:53,2018-01-28 05:00:00,05:43:14,Standard,Delivered,05:43:14,Electronics,North America
1559,C033,Andrew Moore,2018-01-24 06:00:00,22:46:16,2018-01-29 06:00:00,11:40:50,Standard,Delivered,11:40:50,Clothing,North America
1560,C040,Olivia White,2018-01-24 07:00:00,13:06:51,2018-01-26 07:00:00,20:33:59,Expedited,Delivered,20:33:59,Clothing,North America
1561,C074,Emma Davis,2018-01-24 08:00:00,15:52:39,2018-01-25 08:00:00,12:12:07,Standard,Pending,12:12:07,Electronics,Asia
1562,C043,Olivia White,2018-01-24 09:00:00,03:19:23,2018-01-29 09:00:00,12:35:05,Standard,Pending,12:35:05,Clothing,North America
1563,C044,Mark Lee,2018-01-24 10:00:00,14:04:44,2018-01-30 10:00:00,05:31:20,Expedited,Pending,05:31:20,Books,Europe
1564,C029,Daniel King,2018-01-24 11:00:00,05:27:58,2018-01-28 11:00:00,11:43:48,Standard,Delivered,11:43:48,Clothing,Europe
1565,C013,Olivia White,2018-01-24 12:00:00,04:48:38,2018-01-25 12:00:00,06:25:14,Expedited,Pending,06:25:14,Groceries,Europe
1566,C012,Emma Davis,2018-01-24 13:00:00,05:01:42,2018-01-27 13:00:00,23:48:41,Expedited,Delivered,23:48:41,Books,Asia
1567,C095,Emma Davis,2018-01-24 14:00:00,06:53:20,2018-01-26 14:00:00,22:51:37,Expedited,Delivered,22:51:37,Home & Kitchen,North America
1568,C046,Laura Clark,2018-01-24 15:00:00,07:36:58,2018-01-30 15:00:00,08:14:47,Expedited,Pending,08:14:47,Clothing,Asia
1569,C002,John Doe,2018-01-24 16:00:00,17:53:47,2018-01-27 16:00:00,20:39:15,Expedited,Delivered,20:39:15,Clothing,North America
1570,C035,Olivia White,2018-01-24 17:00:00,13:11:16,2018-01-28 17:00:00,04:17:19,Standard,Delivered,04:17:19,Groceries,Asia
1571,C087,James Taylor,2018-01-24 18:00:00,04:45:37,2018-01-25 18:00:00,13:01:54,Standard,Pending,13:01:54,Groceries,Asia
1572,C081,Mike Black,2018-01-24 19:00:00,14:06:13,2018-01-28 19:00:00,22:29:02,Standard,Delivered,22:29:02,Electronics,North America
1573,C090,Sarah White,2018-01-24 20:00:00,17:00:37,2018-01-25 20:00:00,13:38:46,Standard,Delivered,13:38:46,Electronics,Asia
1574,C008,Jane Smith,2018-01-24 21:00:00,02:36:43,2018-01-29 21:00:00,16:00:40,Expedited,Pending,16:00:40,Electronics,North America
1575,C093,Emma Davis,2018-01-24 22:00:00,10:12:47,2018-01-26 22:00:00,21:28:13,Expedited,Delivered,21:28:13,Groceries,Europe
1576,C026,Sam Brown,2018-01-24 23:00:00,17:16:16,2018-01-29 23:00:00,15:27:20,Standard,Delivered,15:27:20,Electronics,Europe
1577,C074,Sarah White,2018-01-25 00:00:00,10:19:09,2018-01-30 00:00:00,12:31:05,Expedited,Pending,12:31:05,Electronics,Europe
1578,C090,Sophia Scott,2018-01-25 01:00:00,15:33:16,2018-01-29 01:00:00,21:00:20,Standard,Pending,21:00:20,Home & Kitchen,Asia
1579,C034,Tom Harris,2018-01-25 02:00:00,21:51:41,2018-01-27 02:00:00,03:02:48,Standard,Pending,03:02:48,Electronics,Europe
1580,C007,Olivia White,2018-01-25 03:00:00,12:43:46,2018-01-26 03:00:00,01:18:19,Standard,Pending,01:18:19,Clothing,North America
1581,C068,Mark Lee,2018-01-25 04:00:00,06:26:53,2018-01-26 04:00:00,22:53:58,Expedited,Delivered,22:53:58,Groceries,Europe
1582,C058,Jane Smith,2018-01-25 05:00:00,20:25:27,2018-01-31 05:00:00,07:24:14,Expedited,Delivered,07:24:14,Books,Europe
1583,C075,Sam Brown,2018-01-25 06:00:00,12:11:43,2018-01-28 06:00:00,05:22:51,Expedited,Pending,05:22:51,Home & Kitchen,Asia
1584,C029,Sarah White,2018-01-25 07:00:00,01:36:56,2018-01-31 07:00:00,01:56:56,Expedited,Delivered,01:56:56,Groceries,North America
1585,C036,Olivia White,2018-01-25 08:00:00,01:22:57,2018-01-31 08:00:00,14:51:43,Standard,Delivered,14:51:43,Groceries,Asia
1586,C089,John Doe,2018-01-25 09:00:00,19:44:28,2018-01-26 09:00:00,02:09:13,Expedited,Pending,02:09:13,Clothing,Asia
1587,C021,Tom Harris,2018-01-25 10:00:00,02:10:47,2018-01-29 10:00:00,21:13:34,Expedited,Pending,21:13:34,Electronics,North America
1588,C036,Jane Smith,2018-01-25 11:00:00,00:50:10,2018-01-30 11:00:00,00:51:00,Expedited,Delivered,00:51:00,Clothing,Asia
1589,C010,Mike Black,2018-01-25 12:00:00,08:13:08,2018-01-30 12:00:00,01:18:23,Standard,Pending,01:18:23,Electronics,North America
1590,C073,Andrew Moore,2018-01-25 13:00:00,06:47:02,2018-01-30 13:00:00,09:03:35,Standard,Pending,09:03:35,Electronics,Europe
1591,C024,John Doe,2018-01-25 14:00:00,18:35:31,2018-01-27 14:00:00,12:57:31,Expedited,Pending,12:57:31,Groceries,North America
1592,C064,Sam Brown,2018-01-25 15:00:00,06:54:27,2018-01-26 15:00:00,08:38:15,Expedited,Delivered,08:38:15,Electronics,North America
1593,C099,Sophia Scott,2018-01-25 16:00:00,11:17:59,2018-01-29 16:00:00,17:02:51,Expedited,Pending,17:02:51,Home & Kitchen,North America
1594,C049,Jane Smith,2018-01-25 17:00:00,04:22:54,2018-01-27 17:00:00,19:09:55,Expedited,Delivered,19:09:55,Home & Kitchen,Asia
1595,C099,John Doe,2018-01-25 18:00:00,21:25:41,2018-01-28 18:00:00,21:47:02,Standard,Delivered,21:47:02,Home & Kitchen,North America
1596,C036,Tom Harris,2018-01-25 19:00:00,11:39:18,2018-01-29 19:00:00,10:24:41,Expedited,Delivered,10:24:41,Groceries,North America
1597,C082,Mike Black,2018-01-25 20:00:00,14:00:02,2018-01-31 20:00:00,15:07:08,Expedited,Pending,15:07:08,Clothing,North America
1598,C096,John Doe,2018-01-25 21:00:00,17:49:29,2018-01-29 21:00:00,14:31:52,Expedited,Pending,14:31:52,Books,Europe
1599,C024,Lisa Green,2018-01-25 22:00:00,01:04:28,2018-01-29 22:00:00,02:03:29,Standard,Pending,02:03:29,Electronics,North America
1600,C023,Laura Clark,2018-01-25 23:00:00,00:41:19,2018-01-30 23:00:00,12:43:20,Standard,Pending,12:43:20,Books,Asia
1601,C062,Mike Black,2018-01-26 00:00:00,09:04:49,2018-01-30 00:00:00,08:56:45,Expedited,Pending,08:56:45,Clothing,North America
1602,C096,Andrew Moore,2018-01-26 01:00:00,20:57:14,2018-02-01 01:00:00,18:38:47,Expedited,Delivered,18:38:47,Clothing,North America
1603,C037,Sam Brown,2018-01-26 02:00:00,19:07:48,2018-02-01 02:00:00,21:19:36,Expedited,Delivered,21:19:36,Groceries,Europe
1604,C012,Sophia Scott,2018-01-26 03:00:00,11:20:29,2018-01-27 03:00:00,09:17:42,Expedited,Delivered,09:17:42,Home & Kitchen,North America
1605,C055,Tom Harris,2018-01-26 04:00:00,11:25:32,2018-01-30 04:00:00,06:45:19,Expedited,Pending,06:45:19,Home & Kitchen,Asia
1606,C013,Laura Clark,2018-01-26 05:00:00,03:39:00,2018-01-31 05:00:00,17:10:21,Standard,Delivered,17:10:21,Clothing,North America
1607,C023,James Taylor,2018-01-26 06:00:00,14:49:00,2018-01-30 06:00:00,11:17:57,Standard,Delivered,11:17:57,Groceries,Asia
1608,C089,Olivia White,2018-01-26 07:00:00,10:54:01,2018-01-29 07:00:00,01:22:00,Standard,Pending,01:22:00,Groceries,Europe
1609,C099,Mark Lee,2018-01-26 08:00:00,00:30:43,2018-01-29 08:00:00,22:09:52,Expedited,Pending,22:09:52,Electronics,North America
1610,C030,Hannah Allen,2018-01-26 09:00:00,15:53:21,2018-01-31 09:00:00,00:37:38,Standard,Delivered,00:37:38,Home & Kitchen,Europe
1611,C017,Daniel King,2018-01-26 10:00:00,09:17:46,2018-01-27 10:00:00,16:08:30,Standard,Delivered,16:08:30,Clothing,North America
1612,C062,Daniel King,2018-01-26 11:00:00,16:29:09,2018-01-27 11:00:00,06:16:34,Standard,Pending,06:16:34,Books,Asia
1613,C084,Mark Lee,2018-01-26 12:00:00,02:57:20,2018-02-01 12:00:00,15:36:51,Expedited,Pending,15:36:51,Home & Kitchen,Europe
1614,C089,Hannah Allen,2018-01-26 13:00:00,15:05:02,2018-02-01 13:00:00,17:32:03,Expedited,Pending,17:32:03,Electronics,North America
1615,C086,Mark Lee,2018-01-26 14:00:00,08:42:20,2018-01-28 14:00:00,22:10:51,Standard,Pending,22:10:51,Groceries,Asia
1616,C013,Jane Smith,2018-01-26 15:00:00,12:17:57,2018-01-31 15:00:00,08:29:07,Expedited,Delivered,08:29:07,Clothing,Europe
1617,C059,Laura Clark,2018-01-26 16:00:00,21:59:23,2018-01-30 16:00:00,07:04:11,Standard,Delivered,07:04:11,Home & Kitchen,North America
1618,C019,Sam Brown,2018-01-26 17:00:00,21:03:21,2018-01-31 17:00:00,00:14:24,Standard,Pending,00:14:24,Books,Europe
1619,C049,Tom Harris,2018-01-26 18:00:00,23:39:44,2018-01-28 18:00:00,17:37:41,Standard,Delivered,17:37:41,Electronics,North America
1620,C100,Mike Black,2018-01-26 19:00:00,09:01:39,2018-02-01 19:00:00,13:52:25,Standard,Delivered,13:52:25,Electronics,Asia
1621,C012,Jane Smith,2018-01-26 20:00:00,05:47:17,2018-01-31 20:00:00,07:58:02,Expedited,Pending,07:58:02,Home & Kitchen,Asia
1622,C061,Sam Brown,2018-01-26 21:00:00,16:37:44,2018-01-31 21:00:00,21:21:25,Expedited,Delivered,21:21:25,Books,Europe
1623,C019,Olivia White,2018-01-26 22:00:00,22:45:29,2018-02-01 22:00:00,18:43:43,Expedited,Delivered,18:43:43,Electronics,Europe
1624,C076,Lisa Green,2018-01-26 23:00:00,20:09:55,2018-01-28 23:00:00,14:59:38,Expedited,Delivered,14:59:38,Clothing,North America
1625,C009,Daniel King,2018-01-27 00:00:00,10:12:11,2018-02-02 00:00:00,03:20:40,Standard,Pending,03:20:40,Electronics,Asia
1626,C071,Tom Harris,2018-01-27 01:00:00,08:03:38,2018-01-28 01:00:00,21:47:25,Expedited,Pending,21:47:25,Books,North America
1627,C028,Mark Lee,2018-01-27 02:00:00,23:53:33,2018-01-31 02:00:00,12:35:23,Standard,Delivered,12:35:23,Groceries,Asia
1628,C078,John Doe,2018-01-27 03:00:00,06:40:04,2018-02-02 03:00:00,08:25:20,Expedited,Pending,08:25:20,Groceries,Europe
1629,C095,James Taylor,2018-01-27 04:00:00,14:49:03,2018-01-29 04:00:00,17:14:14,Expedited,Pending,17:14:14,Home & Kitchen,North America
1630,C052,Tom Harris,2018-01-27 05:00:00,18:51:57,2018-01-30 05:00:00,05:42:30,Expedited,Pending,05:42:30,Books,North America
1631,C083,Emma Davis,2018-01-27 06:00:00,06:57:07,2018-01-28 06:00:00,07:28:20,Standard,Delivered,07:28:20,Electronics,Asia
1632,C016,Sophia Scott,2018-01-27 07:00:00,16:44:23,2018-01-30 07:00:00,16:55:56,Standard,Delivered,16:55:56,Electronics,Asia
1633,C069,Hannah Allen,2018-01-27 08:00:00,20:27:54,2018-02-02 08:00:00,16:23:57,Standard,Pending,16:23:57,Groceries,Asia
1634,C099,Sam Brown,2018-01-27 09:00:00,10:26:00,2018-01-28 09:00:00,17:35:30,Standard,Delivered,17:35:30,Groceries,Europe
1635,C012,Sarah White,2018-01-27 10:00:00,01:16:36,2018-01-31 10:00:00,14:33:01,Expedited,Delivered,14:33:01,Clothing,North America
1636,C025,Olivia White,2018-01-27 11:00:00,05:25:56,2018-02-02 11:00:00,09:02:29,Standard,Delivered,09:02:29,Groceries,Asia
1637,C052,Lisa Green,2018-01-27 12:00:00,23:38:59,2018-01-31 12:00:00,07:51:06,Standard,Delivered,07:51:06,Clothing,Europe
1638,C085,Olivia White,2018-01-27 13:00:00,20:29:46,2018-02-01 13:00:00,11:57:18,Expedited,Delivered,11:57:18,Electronics,Asia
1639,C100,Laura Clark,2018-01-27 14:00:00,18:47:56,2018-01-30 14:00:00,14:13:47,Expedited,Pending,14:13:47,Clothing,North America
1640,C053,Tom Harris,2018-01-27 15:00:00,12:36:02,2018-01-28 15:00:00,13:02:49,Standard,Delivered,13:02:49,Clothing,Asia
1641,C023,Daniel King,2018-01-27 16:00:00,02:18:13,2018-01-31 16:00:00,21:05:48,Expedited,Delivered,21:05:48,Home & Kitchen,North America
1642,C016,Hannah Allen,2018-01-27 17:00:00,15:21:16,2018-01-29 17:00:00,22:27:13,Standard,Delivered,22:27:13,Groceries,Europe
1643,C057,Sarah White,2018-01-27 18:00:00,03:44:39,2018-01-31 18:00:00,13:19:12,Expedited,Pending,13:19:12,Clothing,Europe
1644,C039,Emma Davis,2018-01-27 19:00:00,18:36:01,2018-01-29 19:00:00,02:44:55,Standard,Pending,02:44:55,Electronics,Asia
1645,C053,Mike Black,2018-01-27 20:00:00,14:01:10,2018-02-02 20:00:00,01:40:44,Standard,Pending,01:40:44,Books,North America
1646,C042,John Doe,2018-01-27 21:00:00,12:22:09,2018-01-28 21:00:00,07:47:23,Standard,Delivered,07:47:23,Clothing,North America
1647,C058,Sarah White,2018-01-27 22:00:00,02:04:02,2018-01-31 22:00:00,02:44:03,Standard,Pending,02:44:03,Groceries,North America
1648,C039,Sam Brown,2018-01-27 23:00:00,05:12:41,2018-01-31 23:00:00,17:01:19,Standard,Pending,17:01:19,Home & Kitchen,Asia
1649,C014,Mark Lee,2018-01-28 00:00:00,18:39:49,2018-01-29 00:00:00,21:52:14,Expedited,Pending,21:52:14,Electronics,North America
1650,C095,Emma Davis,2018-01-28 01:00:00,02:23:23,2018-02-01 01:00:00,16:31:41,Standard,Pending,16:31:41,Home & Kitchen,North America
1651,C005,John Doe,2018-01-28 02:00:00,16:39:09,2018-01-30 02:00:00,00:37:34,Standard,Delivered,00:37:34,Books,North America
1652,C035,James Taylor,2018-01-28 03:00:00,01:43:22,2018-02-01 03:00:00,18:06:44,Standard,Pending,18:06:44,Clothing,North America
1653,C087,Lisa Green,2018-01-28 04:00:00,05:01:20,2018-01-31 04:00:00,12:48:00,Standard,Pending,12:48:00,Clothing,Asia
1654,C093,Mark Lee,2018-01-28 05:00:00,22:55:34,2018-02-03 05:00:00,13:28:57,Standard,Delivered,13:28:57,Groceries,Asia
1655,C075,Tom Harris,2018-01-28 06:00:00,16:28:06,2018-02-02 06:00:00,02:45:23,Expedited,Delivered,02:45:23,Clothing,North America
1656,C018,Sarah White,2018-01-28 07:00:00,20:36:22,2018-01-30 07:00:00,00:47:09,Expedited,Pending,00:47:09,Electronics,North America
1657,C076,Daniel King,2018-01-28 08:00:00,00:07:11,2018-01-31 08:00:00,12:35:08,Standard,Delivered,12:35:08,Books,Europe
1658,C009,John Doe,2018-01-28 09:00:00,13:47:09,2018-02-03 09:00:00,13:35:09,Expedited,Pending,13:35:09,Home & Kitchen,Europe
1659,C074,Sophia Scott,2018-01-28 10:00:00,14:52:23,2018-01-29 10:00:00,07:22:34,Standard,Delivered,07:22:34,Books,North America
1660,C058,Jane Smith,2018-01-28 11:00:00,14:41:52,2018-01-30 11:00:00,22:06:41,Expedited,Delivered,22:06:41,Clothing,North America
1661,C017,Sophia Scott,2018-01-28 12:00:00,06:57:02,2018-02-02 12:00:00,02:01:14,Expedited,Pending,02:01:14,Home & Kitchen,Europe
1662,C007,Mike Black,2018-01-28 13:00:00,01:05:20,2018-02-03 13:00:00,08:46:16,Standard,Delivered,08:46:16,Groceries,Europe
1663,C046,Sophia Scott,2018-01-28 14:00:00,08:09:35,2018-02-02 14:00:00,06:51:17,Expedited,Pending,06:51:17,Books,North America
1664,C013,James Taylor,2018-01-28 15:00:00,02:40:23,2018-01-29 15:00:00,14:17:23,Expedited,Delivered,14:17:23,Home & Kitchen,Asia
1665,C040,Laura Clark,2018-01-28 16:00:00,21:48:13,2018-01-29 16:00:00,22:11:22,Standard,Pending,22:11:22,Home & Kitchen,Asia
1666,C042,Mike Black,2018-01-28 17:00:00,09:44:43,2018-01-30 17:00:00,20:25:07,Standard,Delivered,20:25:07,Home & Kitchen,North America
1667,C009,Emma Davis,2018-01-28 18:00:00,00:59:21,2018-02-01 18:00:00,01:01:04,Expedited,Delivered,01:01:04,Electronics,North America
1668,C050,Lisa Green,2018-01-28 19:00:00,18:18:05,2018-01-29 19:00:00,00:53:03,Expedited,Delivered,00:53:03,Books,Europe
1669,C027,Emma Davis,2018-01-28 20:00:00,12:18:12,2018-02-03 20:00:00,05:22:44,Expedited,Delivered,05:22:44,Home & Kitchen,Europe
1670,C066,Jane Smith,2018-01-28 21:00:00,21:20:35,2018-02-01 21:00:00,18:42:44,Standard,Delivered,18:42:44,Books,Asia
1671,C005,Sam Brown,2018-01-28 22:00:00,23:01:46,2018-01-31 22:00:00,07:38:12,Expedited,Pending,07:38:12,Home & Kitchen,North America
1672,C029,Lisa Green,2018-01-28 23:00:00,11:29:26,2018-02-02 23:00:00,00:05:06,Expedited,Delivered,00:05:06,Groceries,Europe
1673,C037,Sophia Scott,2018-01-29 00:00:00,06:19:49,2018-02-02 00:00:00,15:26:14,Expedited,Pending,15:26:14,Groceries,Asia
1674,C038,Daniel King,2018-01-29 01:00:00,22:12:16,2018-02-03 01:00:00,19:33:57,Standard,Pending,19:33:57,Groceries,Asia
1675,C083,Olivia White,2018-01-29 02:00:00,03:56:13,2018-02-02 02:00:00,22:47:48,Standard,Pending,22:47:48,Clothing,Asia
1676,C008,Sam Brown,2018-01-29 03:00:00,19:59:12,2018-02-01 03:00:00,23:14:34,Standard,Delivered,23:14:34,Home & Kitchen,Europe
1677,C065,Lisa Green,2018-01-29 04:00:00,02:25:25,2018-01-30 04:00:00,03:43:36,Standard,Pending,03:43:36,Clothing,Europe
1678,C086,Lisa Green,2018-01-29 05:00:00,17:31:13,2018-02-01 05:00:00,16:30:37,Expedited,Delivered,16:30:37,Books,North America
1679,C017,Jane Smith,2018-01-29 06:00:00,14:02:00,2018-01-30 06:00:00,09:53:49,Standard,Pending,09:53:49,Clothing,North America
1680,C071,Tom Harris,2018-01-29 07:00:00,23:48:34,2018-01-30 07:00:00,09:05:55,Expedited,Pending,09:05:55,Books,Asia
1681,C089,Sophia Scott,2018-01-29 08:00:00,13:02:12,2018-02-03 08:00:00,05:51:14,Expedited,Pending,05:51:14,Books,Asia
1682,C045,Jane Smith,2018-01-29 09:00:00,14:49:13,2018-02-04 09:00:00,03:56:47,Expedited,Pending,03:56:47,Books,Europe
1683,C004,Lisa Green,2018-01-29 10:00:00,20:25:02,2018-02-01 10:00:00,21:55:39,Expedited,Pending,21:55:39,Clothing,Europe
1684,C036,John Doe,2018-01-29 11:00:00,18:39:03,2018-02-02 11:00:00,06:50:57,Standard,Delivered,06:50:57,Home & Kitchen,North America
1685,C070,Sam Brown,2018-01-29 12:00:00,03:50:42,2018-02-01 12:00:00,16:52:44,Standard,Pending,16:52:44,Clothing,North America
1686,C031,Jane Smith,2018-01-29 13:00:00,00:39:46,2018-02-03 13:00:00,14:25:57,Standard,Pending,14:25:57,Home & Kitchen,North America
1687,C019,Tom Harris,2018-01-29 14:00:00,00:06:52,2018-01-30 14:00:00,01:27:41,Standard,Delivered,01:27:41,Home & Kitchen,Europe
1688,C061,Hannah Allen,2018-01-29 15:00:00,19:51:55,2018-02-03 15:00:00,12:17:29,Standard,Delivered,12:17:29,Books,Asia
1689,C054,Sarah White,2018-01-29 16:00:00,10:26:13,2018-01-31 16:00:00,22:10:12,Expedited,Delivered,22:10:12,Clothing,North America
1690,C039,Emma Davis,2018-01-29 17:00:00,21:15:45,2018-01-31 17:00:00,18:23:56,Standard,Pending,18:23:56,Home & Kitchen,North America
1691,C091,Lisa Green,2018-01-29 18:00:00,11:48:45,2018-02-02 18:00:00,23:53:04,Standard,Pending,23:53:04,Groceries,Europe
1692,C074,Sophia Scott,2018-01-29 19:00:00,09:23:45,2018-02-03 19:00:00,02:18:54,Standard,Pending,02:18:54,Home & Kitchen,North America
1693,C090,Olivia White,2018-01-29 20:00:00,17:21:08,2018-02-02 20:00:00,12:04:43,Standard,Pending,12:04:43,Groceries,Asia
1694,C019,Sarah White,2018-01-29 21:00:00,16:37:39,2018-02-02 21:00:00,13:37:21,Expedited,Pending,13:37:21,Clothing,Europe
1695,C039,Mike Black,2018-01-29 22:00:00,12:49:36,2018-01-31 22:00:00,08:48:39,Expedited,Pending,08:48:39,Clothing,North America
1696,C067,Daniel King,2018-01-29 23:00:00,05:20:50,2018-02-02 23:00:00,12:04:28,Expedited,Delivered,12:04:28,Clothing,North America
1697,C045,Daniel King,2018-01-30 00:00:00,03:06:35,2018-02-01 00:00:00,21:21:48,Expedited,Delivered,21:21:48,Home & Kitchen,Europe
1698,C013,Andrew Moore,2018-01-30 01:00:00,10:43:13,2018-01-31 01:00:00,02:27:37,Expedited,Pending,02:27:37,Electronics,Europe
1699,C092,Andrew Moore,2018-01-30 02:00:00,12:28:09,2018-02-04 02:00:00,13:46:13,Standard,Pending,13:46:13,Home & Kitchen,North America
1700,C058,Mark Lee,2018-01-30 03:00:00,17:47:04,2018-02-03 03:00:00,10:10:08,Expedited,Pending,10:10:08,Home & Kitchen,Asia
1701,C020,Tom Harris,2018-01-30 04:00:00,07:45:04,2018-02-01 04:00:00,05:46:43,Expedited,Pending,05:46:43,Books,Europe
1702,C092,Laura Clark,2018-01-30 05:00:00,23:39:56,2018-02-02 05:00:00,05:00:24,Expedited,Pending,05:00:24,Books,Asia
1703,C072,Olivia White,2018-01-30 06:00:00,05:15:59,2018-02-03 06:00:00,15:51:14,Standard,Delivered,15:51:14,Home & Kitchen,North America
1704,C061,Hannah Allen,2018-01-30 07:00:00,03:11:10,2018-02-05 07:00:00,01:16:02,Standard,Delivered,01:16:02,Groceries,Asia
1705,C039,Hannah Allen,2018-01-30 08:00:00,02:43:36,2018-01-31 08:00:00,02:36:16,Expedited,Pending,02:36:16,Books,North America
1706,C001,Mark Lee,2018-01-30 09:00:00,05:18:17,2018-01-31 09:00:00,22:48:51,Standard,Delivered,22:48:51,Home & Kitchen,North America
1707,C003,Tom Harris,2018-01-30 10:00:00,15:22:42,2018-02-02 10:00:00,05:00:06,Standard,Pending,05:00:06,Electronics,North America
1708,C077,Laura Clark,2018-01-30 11:00:00,04:08:02,2018-02-01 11:00:00,14:38:18,Expedited,Pending,14:38:18,Groceries,North America
1709,C092,Sophia Scott,2018-01-30 12:00:00,07:37:03,2018-02-03 12:00:00,19:53:29,Standard,Pending,19:53:29,Clothing,Asia
1710,C062,John Doe,2018-01-30 13:00:00,11:43:30,2018-02-01 13:00:00,10:54:13,Standard,Delivered,10:54:13,Home & Kitchen,North America
1711,C063,Laura Clark,2018-01-30 14:00:00,20:15:41,2018-01-31 14:00:00,12:19:25,Standard,Delivered,12:19:25,Home & Kitchen,North America
1712,C025,Sophia Scott,2018-01-30 15:00:00,21:13:12,2018-02-01 15:00:00,08:40:47,Expedited,Pending,08:40:47,Groceries,Asia
1713,C056,Emma Davis,2018-01-30 16:00:00,08:06:11,2018-01-31 16:00:00,11:09:05,Expedited,Delivered,11:09:05,Books,Europe
